Binary representation,Error,Features selected,Lookup value,Penalty factor
1101110001,0.2746232036452857,"(0, 1, 3, 4, 5, 9)",0.3346232036452857,0.01
1101101100,0.2753242201191728,"(0, 1, 3, 4, 6, 7)",0.3353242201191728,0.01
1101101010,0.1971608832807571,"(0, 1, 3, 4, 6, 8)",0.2571608832807571,0.01
1101101001,0.2725201542236243,"(0, 1, 3, 4, 6, 9)",0.3325201542236243,0.01
1101100110,0.20259376095338244,"(0, 1, 3, 4, 7, 8)",0.26259376095338244,0.01
1101100101,0.27479845776375744,"(0, 1, 3, 4, 7, 9)",0.33479845776375744,0.01
1101100011,0.20014020329477744,"(0, 1, 3, 4, 8, 9)",0.26014020329477744,0.01
1101011100,0.2753242201191728,"(0, 1, 3, 5, 6, 7)",0.3353242201191728,0.01
1101011010,0.1971608832807571,"(0, 1, 3, 5, 6, 8)",0.2571608832807571,0.01
1101011001,0.2725201542236243,"(0, 1, 3, 5, 6, 9)",0.3325201542236243,0.01
1101010110,0.20259376095338244,"(0, 1, 3, 5, 7, 8)",0.26259376095338244,0.01
1101010101,0.2739221871713985,"(0, 1, 3, 5, 7, 9)",0.3339221871713985,0.01
1101010011,0.20014020329477744,"(0, 1, 3, 5, 8, 9)",0.26014020329477744,0.01
1101001110,0.1971608832807571,"(0, 1, 3, 6, 7, 8)",0.2571608832807571,0.01
1101001101,0.2725201542236243,"(0, 1, 3, 6, 7, 9)",0.3325201542236243,0.01
1101001011,0.1954083420960393,"(0, 1, 3, 6, 8, 9)",0.2554083420960393,0.01
1101000111,0.20084121976866454,"(0, 1, 3, 7, 8, 9)",0.26084121976866453,0.01
1100111100,0.2753242201191728,"(0, 1, 4, 5, 6, 7)",0.3353242201191728,0.01
1100111010,0.1971608832807571,"(0, 1, 4, 5, 6, 8)",0.2571608832807571,0.01
1100111001,0.2725201542236243,"(0, 1, 4, 5, 6, 9)",0.3325201542236243,0.01
1100110110,0.20259376095338244,"(0, 1, 4, 5, 7, 8)",0.26259376095338244,0.01
1100110101,0.2746232036452857,"(0, 1, 4, 5, 7, 9)",0.3346232036452857,0.01
1100110011,0.20014020329477744,"(0, 1, 4, 5, 8, 9)",0.26014020329477744,0.01
1100101110,0.1971608832807571,"(0, 1, 4, 6, 7, 8)",0.2571608832807571,0.01
1100101101,0.2725201542236243,"(0, 1, 4, 6, 7, 9)",0.3325201542236243,0.01
1100101011,0.1954083420960393,"(0, 1, 4, 6, 8, 9)",0.2554083420960393,0.01
1100100111,0.20084121976866454,"(0, 1, 4, 7, 8, 9)",0.26084121976866453,0.01
1100011110,0.1971608832807571,"(0, 1, 5, 6, 7, 8)",0.2571608832807571,0.01
1100011101,0.27339642481598314,"(0, 1, 5, 6, 7, 9)",0.33339642481598314,0.01
1100011011,0.1954083420960393,"(0, 1, 5, 6, 8, 9)",0.2554083420960393,0.01
1100010111,0.20084121976866454,"(0, 1, 5, 7, 8, 9)",0.26084121976866453,0.01
1100001111,0.1954083420960393,"(0, 1, 6, 7, 8, 9)",0.2554083420960393,0.01
1011111000,0.26638626007711186,"(0, 2, 3, 4, 5, 6)",0.32638626007711186,0.01
1011110100,0.2665615141955836,"(0, 2, 3, 4, 5, 7)",0.3265615141955836,0.01
1011110010,0.19838766211005954,"(0, 2, 3, 4, 5, 8)",0.25838766211005953,0.01
1011110001,0.24465474938661058,"(0, 2, 3, 4, 5, 9)",0.3046547493866106,0.01
1011101100,0.2655099894847529,"(0, 2, 3, 4, 6, 7)",0.3255099894847529,0.01
1011101010,0.1933052926743778,"(0, 2, 3, 4, 6, 8)",0.2533052926743778,0.01
1011101001,0.26323168594461965,"(0, 2, 3, 4, 6, 9)",0.32323168594461965,0.01
1011100110,0.19908867858394674,"(0, 2, 3, 4, 7, 8)",0.25908867858394674,0.01
1011100101,0.26621100595864,"(0, 2, 3, 4, 7, 9)",0.32621100595864,0.01
1011100011,0.19733613739922884,"(0, 2, 3, 4, 8, 9)",0.25733613739922884,0.01
1011011100,0.2655099894847529,"(0, 2, 3, 5, 6, 7)",0.3255099894847529,0.01
1011011010,0.19242902208201895,"(0, 2, 3, 5, 6, 8)",0.25242902208201895,0.01
1011011001,0.26323168594461965,"(0, 2, 3, 5, 6, 9)",0.32323168594461965,0.01
1011010110,0.1982124079915878,"(0, 2, 3, 5, 7, 8)",0.2582124079915878,0.01
1011010101,0.26621100595864,"(0, 2, 3, 5, 7, 9)",0.32621100595864,0.01
1011010011,0.19733613739922884,"(0, 2, 3, 5, 8, 9)",0.25733613739922884,0.01
1011001110,0.19242902208201895,"(0, 2, 3, 6, 7, 8)",0.25242902208201895,0.01
1011001101,0.26218016123378896,"(0, 2, 3, 6, 7, 9)",0.32218016123378895,0.01
1011001011,0.1922537679635471,"(0, 2, 3, 6, 8, 9)",0.2522537679635471,0.01
1011000111,0.19803715387311605,"(0, 2, 3, 7, 8, 9)",0.25803715387311604,0.01
1010111100,0.2655099894847529,"(0, 2, 4, 5, 6, 7)",0.3255099894847529,0.01
1010111010,0.194006309148265,"(0, 2, 4, 5, 6, 8)",0.254006309148265,0.01
1010111001,0.26323168594461965,"(0, 2, 4, 5, 6, 9)",0.32323168594461965,0.01
1010110110,0.19978969505783384,"(0, 2, 4, 5, 7, 8)",0.25978969505783384,0.01
1010110101,0.26638626007711186,"(0, 2, 4, 5, 7, 9)",0.32638626007711186,0.01
1010110011,0.19803715387311605,"(0, 2, 4, 5, 8, 9)",0.25803715387311604,0.01
1010101110,0.194006309148265,"(0, 2, 4, 6, 7, 8)",0.254006309148265,0.01
1010101101,0.26218016123378896,"(0, 2, 4, 6, 7, 9)",0.32218016123378895,0.01
1010101011,0.1929547844374343,"(0, 2, 4, 6, 8, 9)",0.2529547844374343,0.01
1010100111,0.19873817034700314,"(0, 2, 4, 7, 8, 9)",0.25873817034700314,0.01
1010011110,0.19067648089730105,"(0, 2, 5, 6, 7, 8)",0.25067648089730105,0.01
1010011101,0.26428321065545035,"(0, 2, 5, 6, 7, 9)",0.32428321065545035,0.01
1010011011,0.1922537679635471,"(0, 2, 5, 6, 8, 9)",0.2522537679635471,0.01
1010010111,0.19768664563617244,"(0, 2, 5, 7, 8, 9)",0.25768664563617244,0.01
1010001111,0.1922537679635471,"(0, 2, 6, 7, 8, 9)",0.2522537679635471,0.01
1001111100,0.26533473536628116,"(0, 3, 4, 5, 6, 7)",0.32533473536628116,0.01
1001111010,0.1971608832807571,"(0, 3, 4, 5, 6, 8)",0.2571608832807571,0.01
1001111001,0.2634069400630915,"(0, 3, 4, 5, 6, 9)",0.3234069400630915,0.01
1001110110,0.20259376095338244,"(0, 3, 4, 5, 7, 8)",0.26259376095338244,0.01
1001110101,0.2669120224325272,"(0, 3, 4, 5, 7, 9)",0.3269120224325272,0.01
1001110011,0.20539782684893093,"(0, 3, 4, 5, 8, 9)",0.26539782684893093,0.01
1001101110,0.1971608832807571,"(0, 3, 4, 6, 7, 8)",0.2571608832807571,0.01
1001101101,0.2623554153522608,"(0, 3, 4, 6, 7, 9)",0.3223554153522608,0.01
1001101011,0.2003154574132492,"(0, 3, 4, 6, 8, 9)",0.2603154574132492,0.01
1001100111,0.20609884332281814,"(0, 3, 4, 7, 8, 9)",0.26609884332281813,0.01
1001011110,0.1971608832807571,"(0, 3, 5, 6, 7, 8)",0.2571608832807571,0.01
1001011101,0.2627059235892043,"(0, 3, 5, 6, 7, 9)",0.3227059235892043,0.01
1001011011,0.2003154574132492,"(0, 3, 5, 6, 8, 9)",0.2603154574132492,0.01
1001010111,0.20609884332281814,"(0, 3, 5, 7, 8, 9)",0.26609884332281813,0.01
1001001111,0.2003154574132492,"(0, 3, 6, 7, 8, 9)",0.2603154574132492,0.01
1000111110,0.1978618997546442,"(0, 4, 5, 6, 7, 8)",0.2578618997546442,0.01
1000111101,0.2623554153522608,"(0, 4, 5, 6, 7, 9)",0.3223554153522608,0.01
1000111011,0.2010164738871364,"(0, 4, 5, 6, 8, 9)",0.2610164738871364,0.01
1000110111,0.20679985979670523,"(0, 4, 5, 7, 8, 9)",0.26679985979670523,0.01
1000101111,0.2010164738871364,"(0, 4, 6, 7, 8, 9)",0.2610164738871364,0.01
1000011111,0.2003154574132492,"(0, 5, 6, 7, 8, 9)",0.2603154574132492,0.01
0111111000,0.2553452506133894,"(1, 2, 3, 4, 5, 6)",0.3153452506133894,0.01
0111110100,0.2429022082018928,"(1, 2, 3, 4, 5, 7)",0.3029022082018928,0.01
0111110010,0.19733613739922884,"(1, 2, 3, 4, 5, 8)",0.25733613739922884,0.01
0111110001,0.2429022082018928,"(1, 2, 3, 4, 5, 9)",0.3029022082018928,0.01
0111101100,0.2553452506133894,"(1, 2, 3, 4, 6, 7)",0.3153452506133894,0.01
0111101010,0.194006309148265,"(1, 2, 3, 4, 6, 8)",0.254006309148265,0.01
0111101001,0.25236593059936907,"(1, 2, 3, 4, 6, 9)",0.31236593059936907,0.01
0111100110,0.20347003154574128,"(1, 2, 3, 4, 7, 8)",0.2634700315457413,0.01
0111100101,0.24518051174202593,"(1, 2, 3, 4, 7, 9)",0.30518051174202593,0.01
0111100011,0.20224325271643884,"(1, 2, 3, 4, 8, 9)",0.26224325271643883,0.01
0111011100,0.2553452506133894,"(1, 2, 3, 5, 6, 7)",0.3153452506133894,0.01
0111011010,0.194006309148265,"(1, 2, 3, 5, 6, 8)",0.254006309148265,0.01
0111011001,0.25236593059936907,"(1, 2, 3, 5, 6, 9)",0.31236593059936907,0.01
0111010110,0.19733613739922884,"(1, 2, 3, 5, 7, 8)",0.25733613739922884,0.01
0111010101,0.2429022082018928,"(1, 2, 3, 5, 7, 9)",0.3029022082018928,0.01
0111010011,0.19733613739922884,"(1, 2, 3, 5, 8, 9)",0.25733613739922884,0.01
0111001110,0.194006309148265,"(1, 2, 3, 6, 7, 8)",0.254006309148265,0.01
0111001101,0.25236593059936907,"(1, 2, 3, 6, 7, 9)",0.31236593059936907,0.01
0111001011,0.194006309148265,"(1, 2, 3, 6, 8, 9)",0.254006309148265,0.01
0111000111,0.20224325271643884,"(1, 2, 3, 7, 8, 9)",0.26224325271643883,0.01
0110111100,0.25481948825797407,"(1, 2, 4, 5, 6, 7)",0.31481948825797407,0.01
0110111010,0.194006309148265,"(1, 2, 4, 5, 6, 8)",0.254006309148265,0.01
0110111001,0.25236593059936907,"(1, 2, 4, 5, 6, 9)",0.31236593059936907,0.01
0110110110,0.19733613739922884,"(1, 2, 4, 5, 7, 8)",0.25733613739922884,0.01
0110110101,0.2429022082018928,"(1, 2, 4, 5, 7, 9)",0.3029022082018928,0.01
0110110011,0.19733613739922884,"(1, 2, 4, 5, 8, 9)",0.25733613739922884,0.01
0110101110,0.194006309148265,"(1, 2, 4, 6, 7, 8)",0.254006309148265,0.01
0110101101,0.25236593059936907,"(1, 2, 4, 6, 7, 9)",0.31236593059936907,0.01
0110101011,0.194006309148265,"(1, 2, 4, 6, 8, 9)",0.254006309148265,0.01
0110100111,0.20224325271643884,"(1, 2, 4, 7, 8, 9)",0.26224325271643883,0.01
0110011110,0.194006309148265,"(1, 2, 5, 6, 7, 8)",0.254006309148265,0.01
0110011101,0.25236593059936907,"(1, 2, 5, 6, 7, 9)",0.31236593059936907,0.01
0110011011,0.194006309148265,"(1, 2, 5, 6, 8, 9)",0.254006309148265,0.01
0110010111,0.19733613739922884,"(1, 2, 5, 7, 8, 9)",0.25733613739922884,0.01
0110001111,0.194006309148265,"(1, 2, 6, 7, 8, 9)",0.254006309148265,0.01
0101111100,0.2693655800911321,"(1, 3, 4, 5, 6, 7)",0.3293655800911321,0.01
0101111010,0.21310900806168942,"(1, 3, 4, 5, 6, 8)",0.2731090080616894,0.01
0101111001,0.26603575184016826,"(1, 3, 4, 5, 6, 9)",0.32603575184016825,0.01
0101110110,0.2316859446196986,"(1, 3, 4, 5, 7, 8)",0.2916859446196986,0.01
0101110101,0.27094286715737825,"(1, 3, 4, 5, 7, 9)",0.33094286715737825,0.01
0101110011,0.22239747634069396,"(1, 3, 4, 5, 8, 9)",0.28239747634069395,0.01
0101101110,0.21310900806168942,"(1, 3, 4, 6, 7, 8)",0.2731090080616894,0.01
0101101101,0.26603575184016826,"(1, 3, 4, 6, 7, 9)",0.32603575184016825,0.01
0101101011,0.21310900806168942,"(1, 3, 4, 6, 8, 9)",0.2731090080616894,0.01
0101100111,0.2327374693305293,"(1, 3, 4, 7, 8, 9)",0.2927374693305293,0.01
0101011110,0.21310900806168942,"(1, 3, 5, 6, 7, 8)",0.2731090080616894,0.01
0101011101,0.26603575184016826,"(1, 3, 5, 6, 7, 9)",0.32603575184016825,0.01
0101011011,0.21310900806168942,"(1, 3, 5, 6, 8, 9)",0.2731090080616894,0.01
0101010111,0.22239747634069396,"(1, 3, 5, 7, 8, 9)",0.28239747634069395,0.01
0101001111,0.21310900806168942,"(1, 3, 6, 7, 8, 9)",0.2731090080616894,0.01
0100111110,0.21310900806168942,"(1, 4, 5, 6, 7, 8)",0.2731090080616894,0.01
0100111101,0.26603575184016826,"(1, 4, 5, 6, 7, 9)",0.32603575184016825,0.01
0100111011,0.21310900806168942,"(1, 4, 5, 6, 8, 9)",0.2731090080616894,0.01
0100110111,0.22204696810375046,"(1, 4, 5, 7, 8, 9)",0.28204696810375046,0.01
0100101111,0.21310900806168942,"(1, 4, 6, 7, 8, 9)",0.2731090080616894,0.01
0100011111,0.21310900806168942,"(1, 5, 6, 7, 8, 9)",0.2731090080616894,0.01
0011111100,0.2742726954083421,"(2, 3, 4, 5, 6, 7)",0.3342726954083421,0.01
0011111010,0.20014020329477744,"(2, 3, 4, 5, 6, 8)",0.26014020329477744,0.01
0011111001,0.27830354013319314,"(2, 3, 4, 5, 6, 9)",0.33830354013319314,0.01
0011110110,0.20732562215212058,"(2, 3, 4, 5, 7, 8)",0.2673256221521206,0.01
0011110101,0.28215913073957233,"(2, 3, 4, 5, 7, 9)",0.3421591307395723,0.01
0011110011,0.2031195233087978,"(2, 3, 4, 5, 8, 9)",0.2631195233087978,0.01
0011101110,0.2020679985979671,"(2, 3, 4, 6, 7, 8)",0.2620679985979671,0.01
0011101101,0.2742726954083421,"(2, 3, 4, 6, 7, 9)",0.3342726954083421,0.01
0011101011,0.19978969505783384,"(2, 3, 4, 6, 8, 9)",0.25978969505783384,0.01
0011100111,0.20679985979670523,"(2, 3, 4, 7, 8, 9)",0.26679985979670523,0.01
0011011110,0.1996144409393621,"(2, 3, 5, 6, 7, 8)",0.2596144409393621,0.01
0011011101,0.27444794952681384,"(2, 3, 5, 6, 7, 9)",0.33444794952681384,0.01
0011011011,0.1996144409393621,"(2, 3, 5, 6, 8, 9)",0.2596144409393621,0.01
0011010111,0.20224325271643884,"(2, 3, 5, 7, 8, 9)",0.26224325271643883,0.01
0011001111,0.1992639327024185,"(2, 3, 6, 7, 8, 9)",0.2592639327024185,0.01
0010111110,0.20014020329477744,"(2, 4, 5, 6, 7, 8)",0.26014020329477744,0.01
0010111101,0.2742726954083421,"(2, 4, 5, 6, 7, 9)",0.3342726954083421,0.01
0010111011,0.20014020329477744,"(2, 4, 5, 6, 8, 9)",0.26014020329477744,0.01
0010110111,0.2027690150718542,"(2, 4, 5, 7, 8, 9)",0.2627690150718542,0.01
0010101111,0.19978969505783384,"(2, 4, 6, 7, 8, 9)",0.25978969505783384,0.01
0010011111,0.19873817034700314,"(2, 5, 6, 7, 8, 9)",0.25873817034700314,0.01
0001111110,0.2187171398527865,"(3, 4, 5, 6, 7, 8)",0.2787171398527865,0.01
0001111101,0.2753242201191728,"(3, 4, 5, 6, 7, 9)",0.3353242201191728,0.01
0001111011,0.2187171398527865,"(3, 4, 5, 6, 8, 9)",0.2787171398527865,0.01
0001110111,0.22152120574833511,"(3, 4, 5, 7, 8, 9)",0.2815212057483351,0.01
0001101111,0.21819137749737116,"(3, 4, 6, 7, 8, 9)",0.27819137749737116,0.01
0001011111,0.2187171398527865,"(3, 5, 6, 7, 8, 9)",0.2787171398527865,0.01
0000111111,0.22134595162986326,"(4, 5, 6, 7, 8, 9)",0.28134595162986326,0.01
1111111000,0.25236593059936907,"(0, 1, 2, 3, 4, 5, 6)",0.3223659305993691,0.01
1111110100,0.251664914125482,"(0, 1, 2, 3, 4, 5, 7)",0.321664914125482,0.01
1111110010,0.1929547844374343,"(0, 1, 2, 3, 4, 5, 8)",0.2629547844374343,0.01
1111110001,0.251664914125482,"(0, 1, 2, 3, 4, 5, 9)",0.321664914125482,0.01
1111101100,0.25236593059936907,"(0, 1, 2, 3, 4, 6, 7)",0.3223659305993691,0.01
1111101010,0.18822292323869616,"(0, 1, 2, 3, 4, 6, 8)",0.25822292323869617,0.01
1111101001,0.24956186470382058,"(0, 1, 2, 3, 4, 6, 9)",0.3195618647038206,0.01
1111100110,0.1936558009113214,"(0, 1, 2, 3, 4, 7, 8)",0.2636558009113214,0.01
1111100101,0.251664914125482,"(0, 1, 2, 3, 4, 7, 9)",0.321664914125482,0.01
1111100011,0.1929547844374343,"(0, 1, 2, 3, 4, 8, 9)",0.2629547844374343,0.01
1111011100,0.25236593059936907,"(0, 1, 2, 3, 5, 6, 7)",0.3223659305993691,0.01
1111011010,0.18822292323869616,"(0, 1, 2, 3, 5, 6, 8)",0.25822292323869617,0.01
1111011001,0.24956186470382058,"(0, 1, 2, 3, 5, 6, 9)",0.3195618647038206,0.01
1111010110,0.1936558009113214,"(0, 1, 2, 3, 5, 7, 8)",0.2636558009113214,0.01
1111010101,0.251664914125482,"(0, 1, 2, 3, 5, 7, 9)",0.321664914125482,0.01
1111010011,0.1929547844374343,"(0, 1, 2, 3, 5, 8, 9)",0.2629547844374343,0.01
1111001110,0.18822292323869616,"(0, 1, 2, 3, 6, 7, 8)",0.25822292323869617,0.01
1111001101,0.24956186470382058,"(0, 1, 2, 3, 6, 7, 9)",0.3195618647038206,0.01
1111001011,0.18822292323869616,"(0, 1, 2, 3, 6, 8, 9)",0.25822292323869617,0.01
1111000111,0.1936558009113214,"(0, 1, 2, 3, 7, 8, 9)",0.2636558009113214,0.01
1110111100,0.25236593059936907,"(0, 1, 2, 4, 5, 6, 7)",0.3223659305993691,0.01
1110111010,0.18822292323869616,"(0, 1, 2, 4, 5, 6, 8)",0.25822292323869617,0.01
1110111001,0.24956186470382058,"(0, 1, 2, 4, 5, 6, 9)",0.3195618647038206,0.01
1110110110,0.1936558009113214,"(0, 1, 2, 4, 5, 7, 8)",0.2636558009113214,0.01
1110110101,0.251664914125482,"(0, 1, 2, 4, 5, 7, 9)",0.321664914125482,0.01
1110110011,0.1929547844374343,"(0, 1, 2, 4, 5, 8, 9)",0.2629547844374343,0.01
1110101110,0.18822292323869616,"(0, 1, 2, 4, 6, 7, 8)",0.25822292323869617,0.01
1110101101,0.24956186470382058,"(0, 1, 2, 4, 6, 7, 9)",0.3195618647038206,0.01
1110101011,0.18822292323869616,"(0, 1, 2, 4, 6, 8, 9)",0.25822292323869617,0.01
1110100111,0.1936558009113214,"(0, 1, 2, 4, 7, 8, 9)",0.2636558009113214,0.01
1110011110,0.18822292323869616,"(0, 1, 2, 5, 6, 7, 8)",0.25822292323869617,0.01
1110011101,0.24956186470382058,"(0, 1, 2, 5, 6, 7, 9)",0.3195618647038206,0.01
1110011011,0.18822292323869616,"(0, 1, 2, 5, 6, 8, 9)",0.25822292323869617,0.01
1110010111,0.1936558009113214,"(0, 1, 2, 5, 7, 8, 9)",0.2636558009113214,0.01
1110001111,0.18822292323869616,"(0, 1, 2, 6, 7, 8, 9)",0.25822292323869617,0.01
1101111100,0.2753242201191728,"(0, 1, 3, 4, 5, 6, 7)",0.3453242201191728,0.01
1101111010,0.1971608832807571,"(0, 1, 3, 4, 5, 6, 8)",0.2671608832807571,0.01
1101111001,0.2725201542236243,"(0, 1, 3, 4, 5, 6, 9)",0.3425201542236243,0.01
1101110110,0.20259376095338244,"(0, 1, 3, 4, 5, 7, 8)",0.27259376095338245,0.01
1101110101,0.2746232036452857,"(0, 1, 3, 4, 5, 7, 9)",0.3446232036452857,0.01
1101110011,0.20014020329477744,"(0, 1, 3, 4, 5, 8, 9)",0.27014020329477745,0.01
1101101110,0.1971608832807571,"(0, 1, 3, 4, 6, 7, 8)",0.2671608832807571,0.01
1101101101,0.2725201542236243,"(0, 1, 3, 4, 6, 7, 9)",0.3425201542236243,0.01
1101101011,0.1954083420960393,"(0, 1, 3, 4, 6, 8, 9)",0.2654083420960393,0.01
1101100111,0.20084121976866454,"(0, 1, 3, 4, 7, 8, 9)",0.27084121976866454,0.01
1101011110,0.1971608832807571,"(0, 1, 3, 5, 6, 7, 8)",0.2671608832807571,0.01
1101011101,0.2725201542236243,"(0, 1, 3, 5, 6, 7, 9)",0.3425201542236243,0.01
1101011011,0.1954083420960393,"(0, 1, 3, 5, 6, 8, 9)",0.2654083420960393,0.01
1101010111,0.20084121976866454,"(0, 1, 3, 5, 7, 8, 9)",0.27084121976866454,0.01
1101001111,0.1954083420960393,"(0, 1, 3, 6, 7, 8, 9)",0.2654083420960393,0.01
1100111110,0.1971608832807571,"(0, 1, 4, 5, 6, 7, 8)",0.2671608832807571,0.01
1100111101,0.2725201542236243,"(0, 1, 4, 5, 6, 7, 9)",0.3425201542236243,0.01
1100111011,0.1954083420960393,"(0, 1, 4, 5, 6, 8, 9)",0.2654083420960393,0.01
1100110111,0.20084121976866454,"(0, 1, 4, 5, 7, 8, 9)",0.27084121976866454,0.01
1100101111,0.1954083420960393,"(0, 1, 4, 6, 7, 8, 9)",0.2654083420960393,0.01
1100011111,0.1954083420960393,"(0, 1, 5, 6, 7, 8, 9)",0.2654083420960393,0.01
1011111100,0.2651594812478093,"(0, 2, 3, 4, 5, 6, 7)",0.3351594812478093,0.01
1011111010,0.1933052926743778,"(0, 2, 3, 4, 5, 6, 8)",0.2633052926743778,0.01
1011111001,0.26323168594461965,"(0, 2, 3, 4, 5, 6, 9)",0.33323168594461966,0.01
1011110110,0.19908867858394674,"(0, 2, 3, 4, 5, 7, 8)",0.26908867858394675,0.01
1011110101,0.26621100595864,"(0, 2, 3, 4, 5, 7, 9)",0.33621100595864,0.01
1011110011,0.19733613739922884,"(0, 2, 3, 4, 5, 8, 9)",0.26733613739922885,0.01
1011101110,0.1933052926743778,"(0, 2, 3, 4, 6, 7, 8)",0.2633052926743778,0.01
1011101101,0.26218016123378896,"(0, 2, 3, 4, 6, 7, 9)",0.33218016123378896,0.01
1011101011,0.1922537679635471,"(0, 2, 3, 4, 6, 8, 9)",0.2622537679635471,0.01
1011100111,0.19803715387311605,"(0, 2, 3, 4, 7, 8, 9)",0.26803715387311605,0.01
1011011110,0.19242902208201895,"(0, 2, 3, 5, 6, 7, 8)",0.26242902208201896,0.01
1011011101,0.2623554153522608,"(0, 2, 3, 5, 6, 7, 9)",0.3323554153522608,0.01
1011011011,0.1922537679635471,"(0, 2, 3, 5, 6, 8, 9)",0.2622537679635471,0.01
1011010111,0.19803715387311605,"(0, 2, 3, 5, 7, 8, 9)",0.26803715387311605,0.01
1011001111,0.1922537679635471,"(0, 2, 3, 6, 7, 8, 9)",0.2622537679635471,0.01
1010111110,0.194006309148265,"(0, 2, 4, 5, 6, 7, 8)",0.264006309148265,0.01
1010111101,0.2623554153522608,"(0, 2, 4, 5, 6, 7, 9)",0.3323554153522608,0.01
1010111011,0.1929547844374343,"(0, 2, 4, 5, 6, 8, 9)",0.2629547844374343,0.01
1010110111,0.19873817034700314,"(0, 2, 4, 5, 7, 8, 9)",0.26873817034700315,0.01
1010101111,0.1929547844374343,"(0, 2, 4, 6, 7, 8, 9)",0.2629547844374343,0.01
1010011111,0.1922537679635471,"(0, 2, 5, 6, 7, 8, 9)",0.2622537679635471,0.01
1001111110,0.1971608832807571,"(0, 3, 4, 5, 6, 7, 8)",0.2671608832807571,0.01
1001111101,0.2623554153522608,"(0, 3, 4, 5, 6, 7, 9)",0.3323554153522608,0.01
1001111011,0.2003154574132492,"(0, 3, 4, 5, 6, 8, 9)",0.2703154574132492,0.01
1001110111,0.20609884332281814,"(0, 3, 4, 5, 7, 8, 9)",0.27609884332281814,0.01
1001101111,0.2003154574132492,"(0, 3, 4, 6, 7, 8, 9)",0.2703154574132492,0.01
1001011111,0.2003154574132492,"(0, 3, 5, 6, 7, 8, 9)",0.2703154574132492,0.01
1000111111,0.2010164738871364,"(0, 4, 5, 6, 7, 8, 9)",0.2710164738871364,0.01
0111111100,0.2553452506133894,"(1, 2, 3, 4, 5, 6, 7)",0.3253452506133894,0.01
0111111010,0.194006309148265,"(1, 2, 3, 4, 5, 6, 8)",0.264006309148265,0.01
0111111001,0.25236593059936907,"(1, 2, 3, 4, 5, 6, 9)",0.3223659305993691,0.01
0111110110,0.19733613739922884,"(1, 2, 3, 4, 5, 7, 8)",0.26733613739922885,0.01
0111110101,0.2429022082018928,"(1, 2, 3, 4, 5, 7, 9)",0.3129022082018928,0.01
0111110011,0.19733613739922884,"(1, 2, 3, 4, 5, 8, 9)",0.26733613739922885,0.01
0111101110,0.194006309148265,"(1, 2, 3, 4, 6, 7, 8)",0.264006309148265,0.01
0111101101,0.25236593059936907,"(1, 2, 3, 4, 6, 7, 9)",0.3223659305993691,0.01
0111101011,0.194006309148265,"(1, 2, 3, 4, 6, 8, 9)",0.264006309148265,0.01
0111100111,0.20224325271643884,"(1, 2, 3, 4, 7, 8, 9)",0.27224325271643884,0.01
0111011110,0.194006309148265,"(1, 2, 3, 5, 6, 7, 8)",0.264006309148265,0.01
0111011101,0.25236593059936907,"(1, 2, 3, 5, 6, 7, 9)",0.3223659305993691,0.01
0111011011,0.194006309148265,"(1, 2, 3, 5, 6, 8, 9)",0.264006309148265,0.01
0111010111,0.19733613739922884,"(1, 2, 3, 5, 7, 8, 9)",0.26733613739922885,0.01
0111001111,0.194006309148265,"(1, 2, 3, 6, 7, 8, 9)",0.264006309148265,0.01
0110111110,0.194006309148265,"(1, 2, 4, 5, 6, 7, 8)",0.264006309148265,0.01
0110111101,0.25236593059936907,"(1, 2, 4, 5, 6, 7, 9)",0.3223659305993691,0.01
0110111011,0.194006309148265,"(1, 2, 4, 5, 6, 8, 9)",0.264006309148265,0.01
0110110111,0.19733613739922884,"(1, 2, 4, 5, 7, 8, 9)",0.26733613739922885,0.01
0110101111,0.194006309148265,"(1, 2, 4, 6, 7, 8, 9)",0.264006309148265,0.01
0110011111,0.194006309148265,"(1, 2, 5, 6, 7, 8, 9)",0.264006309148265,0.01
0101111110,0.21310900806168942,"(1, 3, 4, 5, 6, 7, 8)",0.2831090080616894,0.01
0101111101,0.26603575184016826,"(1, 3, 4, 5, 6, 7, 9)",0.33603575184016826,0.01
0101111011,0.21310900806168942,"(1, 3, 4, 5, 6, 8, 9)",0.2831090080616894,0.01
0101110111,0.22239747634069396,"(1, 3, 4, 5, 7, 8, 9)",0.29239747634069396,0.01
0101101111,0.21310900806168942,"(1, 3, 4, 6, 7, 8, 9)",0.2831090080616894,0.01
0101011111,0.21310900806168942,"(1, 3, 5, 6, 7, 8, 9)",0.2831090080616894,0.01
0100111111,0.21310900806168942,"(1, 4, 5, 6, 7, 8, 9)",0.2831090080616894,0.01
0011111110,0.20014020329477744,"(2, 3, 4, 5, 6, 7, 8)",0.27014020329477745,0.01
0011111101,0.2742726954083421,"(2, 3, 4, 5, 6, 7, 9)",0.3442726954083421,0.01
0011111011,0.20014020329477744,"(2, 3, 4, 5, 6, 8, 9)",0.27014020329477745,0.01
0011110111,0.2027690150718542,"(2, 3, 4, 5, 7, 8, 9)",0.2727690150718542,0.01
0011101111,0.19978969505783384,"(2, 3, 4, 6, 7, 8, 9)",0.26978969505783384,0.01
0011011111,0.1996144409393621,"(2, 3, 5, 6, 7, 8, 9)",0.2696144409393621,0.01
0010111111,0.20014020329477744,"(2, 4, 5, 6, 7, 8, 9)",0.27014020329477745,0.01
