Features selected,Binary representation,Error,Lookup value
"(1, 3, 4, 5, 7, 9)",0101110101,0.27094286715737825,0.21094286715737826
"(1, 3, 4, 5, 8, 9)",0101110011,0.22239747634069396,0.16239747634069396
"(1, 3, 4, 6, 7, 8)",0101101110,0.21310900806168942,0.15310900806168942
"(1, 3, 4, 6, 7, 9)",0101101101,0.26603575184016826,0.20603575184016826
"(1, 3, 4, 6, 8, 9)",0101101011,0.21310900806168942,0.15310900806168942
"(1, 3, 4, 7, 8, 9)",0101100111,0.2327374693305293,0.1727374693305293
"(1, 3, 5, 6, 7, 8)",0101011110,0.21310900806168942,0.15310900806168942
"(1, 3, 5, 6, 7, 9)",0101011101,0.26603575184016826,0.20603575184016826
"(1, 3, 5, 6, 8, 9)",0101011011,0.21310900806168942,0.15310900806168942
"(1, 3, 5, 7, 8, 9)",0101010111,0.22239747634069396,0.16239747634069396
"(1, 3, 6, 7, 8, 9)",0101001111,0.21310900806168942,0.15310900806168942
"(1, 4, 5, 6, 7, 8)",0100111110,0.21310900806168942,0.15310900806168942
"(1, 4, 5, 6, 7, 9)",0100111101,0.26603575184016826,0.20603575184016826
"(1, 4, 5, 6, 8, 9)",0100111011,0.21310900806168942,0.15310900806168942
"(1, 4, 5, 7, 8, 9)",0100110111,0.22204696810375046,0.16204696810375047
"(1, 4, 6, 7, 8, 9)",0100101111,0.21310900806168942,0.15310900806168942
"(1, 5, 6, 7, 8, 9)",0100011111,0.21310900806168942,0.15310900806168942
"(2, 3, 4, 5, 6, 7)",0011111100,0.2742726954083421,0.2142726954083421
"(2, 3, 4, 5, 6, 8)",0011111010,0.20014020329477744,0.14014020329477744
"(2, 3, 4, 5, 6, 9)",0011111001,0.27830354013319314,0.21830354013319314
"(2, 3, 4, 5, 7, 8)",0011110110,0.20732562215212058,0.14732562215212058
"(2, 3, 4, 5, 7, 9)",0011110101,0.28215913073957233,0.22215913073957233
"(2, 3, 4, 5, 8, 9)",0011110011,0.2031195233087978,0.1431195233087978
"(2, 3, 4, 6, 7, 8)",0011101110,0.2020679985979671,0.1420679985979671
"(2, 3, 4, 6, 7, 9)",0011101101,0.2742726954083421,0.2142726954083421
"(2, 3, 4, 6, 8, 9)",0011101011,0.19978969505783384,0.13978969505783384
"(2, 3, 4, 7, 8, 9)",0011100111,0.20679985979670523,0.14679985979670523
"(2, 3, 5, 6, 7, 8)",0011011110,0.1996144409393621,0.1396144409393621
"(2, 3, 5, 6, 7, 9)",0011011101,0.27444794952681384,0.21444794952681384
"(2, 3, 5, 6, 8, 9)",0011011011,0.1996144409393621,0.1396144409393621
"(2, 3, 5, 7, 8, 9)",0011010111,0.20224325271643884,0.14224325271643884
"(2, 3, 6, 7, 8, 9)",0011001111,0.1992639327024185,0.1392639327024185
"(2, 4, 5, 6, 7, 8)",0010111110,0.20014020329477744,0.14014020329477744
"(2, 4, 5, 6, 7, 9)",0010111101,0.2742726954083421,0.2142726954083421
"(2, 4, 5, 6, 8, 9)",0010111011,0.20014020329477744,0.14014020329477744
"(2, 4, 5, 7, 8, 9)",0010110111,0.2027690150718542,0.1427690150718542
"(2, 4, 6, 7, 8, 9)",0010101111,0.19978969505783384,0.13978969505783384
"(2, 5, 6, 7, 8, 9)",0010011111,0.19873817034700314,0.13873817034700314
"(3, 4, 5, 6, 7, 8)",0001111110,0.2187171398527865,0.15871713985278652
"(3, 4, 5, 6, 7, 9)",0001111101,0.2753242201191728,0.2153242201191728
"(3, 4, 5, 6, 8, 9)",0001111011,0.2187171398527865,0.15871713985278652
"(3, 4, 5, 7, 8, 9)",0001110111,0.22152120574833511,0.16152120574833512
"(3, 4, 6, 7, 8, 9)",0001101111,0.21819137749737116,0.15819137749737117
"(3, 5, 6, 7, 8, 9)",0001011111,0.2187171398527865,0.15871713985278652
"(4, 5, 6, 7, 8, 9)",0000111111,0.22134595162986326,0.16134595162986326
"(0, 1, 2, 3, 4, 5, 6)",1111111000,0.25236593059936907,0.18236593059936906
"(0, 1, 2, 3, 4, 5, 7)",1111110100,0.251664914125482,0.18166491412548197
"(0, 1, 2, 3, 4, 5, 8)",1111110010,0.1929547844374343,0.1229547844374343
"(0, 1, 2, 3, 4, 5, 9)",1111110001,0.251664914125482,0.18166491412548197
"(0, 1, 2, 3, 4, 6, 7)",1111101100,0.25236593059936907,0.18236593059936906
"(0, 1, 2, 3, 4, 6, 8)",1111101010,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 3, 4, 6, 9)",1111101001,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 3, 4, 7, 8)",1111100110,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 3, 4, 7, 9)",1111100101,0.251664914125482,0.18166491412548197
"(0, 1, 2, 3, 4, 8, 9)",1111100011,0.1929547844374343,0.1229547844374343
"(0, 1, 2, 3, 5, 6, 7)",1111011100,0.25236593059936907,0.18236593059936906
"(0, 1, 2, 3, 5, 6, 8)",1111011010,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 3, 5, 6, 9)",1111011001,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 3, 5, 7, 8)",1111010110,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 3, 5, 7, 9)",1111010101,0.251664914125482,0.18166491412548197
"(0, 1, 2, 3, 5, 8, 9)",1111010011,0.1929547844374343,0.1229547844374343
"(0, 1, 2, 3, 6, 7, 8)",1111001110,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 3, 6, 7, 9)",1111001101,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 3, 6, 8, 9)",1111001011,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 3, 7, 8, 9)",1111000111,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 4, 5, 6, 7)",1110111100,0.25236593059936907,0.18236593059936906
"(0, 1, 2, 4, 5, 6, 8)",1110111010,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 4, 5, 6, 9)",1110111001,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 4, 5, 7, 8)",1110110110,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 4, 5, 7, 9)",1110110101,0.251664914125482,0.18166491412548197
"(0, 1, 2, 4, 5, 8, 9)",1110110011,0.1929547844374343,0.1229547844374343
"(0, 1, 2, 4, 6, 7, 8)",1110101110,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 4, 6, 7, 9)",1110101101,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 4, 6, 8, 9)",1110101011,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 4, 7, 8, 9)",1110100111,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 5, 6, 7, 8)",1110011110,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 5, 6, 7, 9)",1110011101,0.24956186470382058,0.17956186470382057
"(0, 1, 2, 5, 6, 8, 9)",1110011011,0.18822292323869616,0.11822292323869615
"(0, 1, 2, 5, 7, 8, 9)",1110010111,0.1936558009113214,0.12365580091132139
"(0, 1, 2, 6, 7, 8, 9)",1110001111,0.18822292323869616,0.11822292323869615
"(0, 1, 3, 4, 5, 6, 7)",1101111100,0.2753242201191728,0.20532422011917278
"(0, 1, 3, 4, 5, 6, 8)",1101111010,0.1971608832807571,0.1271608832807571
"(0, 1, 3, 4, 5, 6, 9)",1101111001,0.2725201542236243,0.2025201542236243
"(0, 1, 3, 4, 5, 7, 8)",1101110110,0.20259376095338244,0.13259376095338243
"(0, 1, 3, 4, 5, 7, 9)",1101110101,0.2746232036452857,0.2046232036452857
"(0, 1, 3, 4, 5, 8, 9)",1101110011,0.20014020329477744,0.13014020329477743
"(0, 1, 3, 4, 6, 7, 8)",1101101110,0.1971608832807571,0.1271608832807571
"(0, 1, 3, 4, 6, 7, 9)",1101101101,0.2725201542236243,0.2025201542236243
"(0, 1, 3, 4, 6, 8, 9)",1101101011,0.1954083420960393,0.1254083420960393
"(0, 1, 3, 4, 7, 8, 9)",1101100111,0.20084121976866454,0.13084121976866453
"(0, 1, 3, 5, 6, 7, 8)",1101011110,0.1971608832807571,0.1271608832807571
"(0, 1, 3, 5, 6, 7, 9)",1101011101,0.2725201542236243,0.2025201542236243
"(0, 1, 3, 5, 6, 8, 9)",1101011011,0.1954083420960393,0.1254083420960393
"(0, 1, 3, 5, 7, 8, 9)",1101010111,0.20084121976866454,0.13084121976866453
"(0, 1, 3, 6, 7, 8, 9)",1101001111,0.1954083420960393,0.1254083420960393
"(0, 1, 4, 5, 6, 7, 8)",1100111110,0.1971608832807571,0.1271608832807571
"(0, 1, 4, 5, 6, 7, 9)",1100111101,0.2725201542236243,0.2025201542236243
"(0, 1, 4, 5, 6, 8, 9)",1100111011,0.1954083420960393,0.1254083420960393
"(0, 1, 4, 5, 7, 8, 9)",1100110111,0.20084121976866454,0.13084121976866453
"(0, 1, 4, 6, 7, 8, 9)",1100101111,0.1954083420960393,0.1254083420960393
"(0, 1, 5, 6, 7, 8, 9)",1100011111,0.1954083420960393,0.1254083420960393
"(0, 2, 3, 4, 5, 6, 7)",1011111100,0.2651594812478093,0.1951594812478093
"(0, 2, 3, 4, 5, 6, 8)",1011111010,0.1933052926743778,0.12330529267437779
"(0, 2, 3, 4, 5, 6, 9)",1011111001,0.26323168594461965,0.19323168594461965
"(0, 2, 3, 4, 5, 7, 8)",1011110110,0.19908867858394674,0.12908867858394674
"(0, 2, 3, 4, 5, 7, 9)",1011110101,0.26621100595864,0.19621100595864
"(0, 2, 3, 4, 5, 8, 9)",1011110011,0.19733613739922884,0.12733613739922883
"(0, 2, 3, 4, 6, 7, 8)",1011101110,0.1933052926743778,0.12330529267437779
"(0, 2, 3, 4, 6, 7, 9)",1011101101,0.26218016123378896,0.19218016123378895
"(0, 2, 3, 4, 6, 8, 9)",1011101011,0.1922537679635471,0.12225376796354709
"(0, 2, 3, 4, 7, 8, 9)",1011100111,0.19803715387311605,0.12803715387311604
"(0, 2, 3, 5, 6, 7, 8)",1011011110,0.19242902208201895,0.12242902208201895
"(0, 2, 3, 5, 6, 7, 9)",1011011101,0.2623554153522608,0.1923554153522608
"(0, 2, 3, 5, 6, 8, 9)",1011011011,0.1922537679635471,0.12225376796354709
"(0, 2, 3, 5, 7, 8, 9)",1011010111,0.19803715387311605,0.12803715387311604
"(0, 2, 3, 6, 7, 8, 9)",1011001111,0.1922537679635471,0.12225376796354709
"(0, 2, 4, 5, 6, 7, 8)",1010111110,0.194006309148265,0.12400630914826499
"(0, 2, 4, 5, 6, 7, 9)",1010111101,0.2623554153522608,0.1923554153522608
"(0, 2, 4, 5, 6, 8, 9)",1010111011,0.1929547844374343,0.1229547844374343
"(0, 2, 4, 5, 7, 8, 9)",1010110111,0.19873817034700314,0.12873817034700313
"(0, 2, 4, 6, 7, 8, 9)",1010101111,0.1929547844374343,0.1229547844374343
"(0, 2, 5, 6, 7, 8, 9)",1010011111,0.1922537679635471,0.12225376796354709
"(0, 3, 4, 5, 6, 7, 8)",1001111110,0.1971608832807571,0.1271608832807571
"(0, 3, 4, 5, 6, 7, 9)",1001111101,0.2623554153522608,0.1923554153522608
"(0, 3, 4, 5, 6, 8, 9)",1001111011,0.2003154574132492,0.13031545741324918
"(0, 3, 4, 5, 7, 8, 9)",1001110111,0.20609884332281814,0.13609884332281813
"(0, 3, 4, 6, 7, 8, 9)",1001101111,0.2003154574132492,0.13031545741324918
"(0, 3, 5, 6, 7, 8, 9)",1001011111,0.2003154574132492,0.13031545741324918
"(0, 4, 5, 6, 7, 8, 9)",1000111111,0.2010164738871364,0.1310164738871364
"(1, 2, 3, 4, 5, 6, 7)",0111111100,0.2553452506133894,0.1853452506133894
"(1, 2, 3, 4, 5, 6, 8)",0111111010,0.194006309148265,0.12400630914826499
"(1, 2, 3, 4, 5, 6, 9)",0111111001,0.25236593059936907,0.18236593059936906
"(1, 2, 3, 4, 5, 7, 8)",0111110110,0.19733613739922884,0.12733613739922883
"(1, 2, 3, 4, 5, 7, 9)",0111110101,0.2429022082018928,0.17290220820189278
"(1, 2, 3, 4, 5, 8, 9)",0111110011,0.19733613739922884,0.12733613739922883
"(1, 2, 3, 4, 6, 7, 8)",0111101110,0.194006309148265,0.12400630914826499
"(1, 2, 3, 4, 6, 7, 9)",0111101101,0.25236593059936907,0.18236593059936906
"(1, 2, 3, 4, 6, 8, 9)",0111101011,0.194006309148265,0.12400630914826499
"(1, 2, 3, 4, 7, 8, 9)",0111100111,0.20224325271643884,0.13224325271643883
"(1, 2, 3, 5, 6, 7, 8)",0111011110,0.194006309148265,0.12400630914826499
"(1, 2, 3, 5, 6, 7, 9)",0111011101,0.25236593059936907,0.18236593059936906
"(1, 2, 3, 5, 6, 8, 9)",0111011011,0.194006309148265,0.12400630914826499
"(1, 2, 3, 5, 7, 8, 9)",0111010111,0.19733613739922884,0.12733613739922883
"(1, 2, 3, 6, 7, 8, 9)",0111001111,0.194006309148265,0.12400630914826499
"(1, 2, 4, 5, 6, 7, 8)",0110111110,0.194006309148265,0.12400630914826499
"(1, 2, 4, 5, 6, 7, 9)",0110111101,0.25236593059936907,0.18236593059936906
"(1, 2, 4, 5, 6, 8, 9)",0110111011,0.194006309148265,0.12400630914826499
"(1, 2, 4, 5, 7, 8, 9)",0110110111,0.19733613739922884,0.12733613739922883
"(1, 2, 4, 6, 7, 8, 9)",0110101111,0.194006309148265,0.12400630914826499
"(1, 2, 5, 6, 7, 8, 9)",0110011111,0.194006309148265,0.12400630914826499
"(1, 3, 4, 5, 6, 7, 8)",0101111110,0.21310900806168942,0.1431090080616894
"(1, 3, 4, 5, 6, 7, 9)",0101111101,0.26603575184016826,0.19603575184016825
"(1, 3, 4, 5, 6, 8, 9)",0101111011,0.21310900806168942,0.1431090080616894
"(1, 3, 4, 5, 7, 8, 9)",0101110111,0.22239747634069396,0.15239747634069395
"(1, 3, 4, 6, 7, 8, 9)",0101101111,0.21310900806168942,0.1431090080616894
"(1, 3, 5, 6, 7, 8, 9)",0101011111,0.21310900806168942,0.1431090080616894
"(1, 4, 5, 6, 7, 8, 9)",0100111111,0.21310900806168942,0.1431090080616894
"(2, 3, 4, 5, 6, 7, 8)",0011111110,0.20014020329477744,0.13014020329477743
"(2, 3, 4, 5, 6, 7, 9)",0011111101,0.2742726954083421,0.2042726954083421
"(2, 3, 4, 5, 6, 8, 9)",0011111011,0.20014020329477744,0.13014020329477743
"(2, 3, 4, 5, 7, 8, 9)",0011110111,0.2027690150718542,0.13276901507185418
"(2, 3, 4, 6, 7, 8, 9)",0011101111,0.19978969505783384,0.12978969505783383
"(2, 3, 5, 6, 7, 8, 9)",0011011111,0.1996144409393621,0.12961444093936209
"(2, 4, 5, 6, 7, 8, 9)",0010111111,0.20014020329477744,0.13014020329477743
"(3, 4, 5, 6, 7, 8, 9)",0001111111,0.2187171398527865,0.1487171398527865
"(0, 1, 2, 3, 4, 5, 6, 7)",1111111100,0.2521906764808973,0.1721906764808973
"(0, 1, 2, 3, 4, 5, 6, 8)",1111111010,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 3, 4, 5, 6, 9)",1111111001,0.24938661058534872,0.1693866105853487
"(0, 1, 2, 3, 4, 5, 7, 8)",1111110110,0.1936558009113214,0.1136558009113214
"(0, 1, 2, 3, 4, 5, 7, 9)",1111110101,0.251664914125482,0.17166491412548196
"(0, 1, 2, 3, 4, 5, 8, 9)",1111110011,0.1929547844374343,0.1129547844374343
"(0, 1, 2, 3, 4, 6, 7, 8)",1111101110,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 3, 4, 6, 7, 9)",1111101101,0.24956186470382058,0.16956186470382056
"(0, 1, 2, 3, 4, 6, 8, 9)",1111101011,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 3, 4, 7, 8, 9)",1111100111,0.1936558009113214,0.1136558009113214
"(0, 1, 2, 3, 5, 6, 7, 8)",1111011110,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 3, 5, 6, 7, 9)",1111011101,0.24956186470382058,0.16956186470382056
"(0, 1, 2, 3, 5, 6, 8, 9)",1111011011,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 3, 5, 7, 8, 9)",1111010111,0.1936558009113214,0.1136558009113214
"(0, 1, 2, 3, 6, 7, 8, 9)",1111001111,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 4, 5, 6, 7, 8)",1110111110,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 4, 5, 6, 7, 9)",1110111101,0.24956186470382058,0.16956186470382056
"(0, 1, 2, 4, 5, 6, 8, 9)",1110111011,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 4, 5, 7, 8, 9)",1110110111,0.1936558009113214,0.1136558009113214
"(0, 1, 2, 4, 6, 7, 8, 9)",1110101111,0.18822292323869616,0.10822292323869616
"(0, 1, 2, 5, 6, 7, 8, 9)",1110011111,0.18822292323869616,0.10822292323869616
"(0, 1, 3, 4, 5, 6, 7, 8)",1101111110,0.1971608832807571,0.11716088328075709
"(0, 1, 3, 4, 5, 6, 7, 9)",1101111101,0.2725201542236243,0.19252015422362428
"(0, 1, 3, 4, 5, 6, 8, 9)",1101111011,0.1954083420960393,0.1154083420960393
"(0, 1, 3, 4, 5, 7, 8, 9)",1101110111,0.20084121976866454,0.12084121976866453
"(0, 1, 3, 4, 6, 7, 8, 9)",1101101111,0.1954083420960393,0.1154083420960393
"(0, 1, 3, 5, 6, 7, 8, 9)",1101011111,0.1954083420960393,0.1154083420960393
"(0, 1, 4, 5, 6, 7, 8, 9)",1100111111,0.1954083420960393,0.1154083420960393
"(0, 2, 3, 4, 5, 6, 7, 8)",1011111110,0.1933052926743778,0.11330529267437779
"(0, 2, 3, 4, 5, 6, 7, 9)",1011111101,0.26253066947073256,0.18253066947073254
"(0, 2, 3, 4, 5, 6, 8, 9)",1011111011,0.1922537679635471,0.1122537679635471
"(0, 2, 3, 4, 5, 7, 8, 9)",1011110111,0.19803715387311605,0.11803715387311604
"(0, 2, 3, 4, 6, 7, 8, 9)",1011101111,0.1922537679635471,0.1122537679635471
"(0, 2, 3, 5, 6, 7, 8, 9)",1011011111,0.1922537679635471,0.1122537679635471
"(0, 2, 4, 5, 6, 7, 8, 9)",1010111111,0.1929547844374343,0.1129547844374343
"(0, 3, 4, 5, 6, 7, 8, 9)",1001111111,0.2003154574132492,0.12031545741324919
"(1, 2, 3, 4, 5, 6, 7, 8)",0111111110,0.194006309148265,0.114006309148265
"(1, 2, 3, 4, 5, 6, 7, 9)",0111111101,0.25236593059936907,0.17236593059936905
"(1, 2, 3, 4, 5, 6, 8, 9)",0111111011,0.194006309148265,0.114006309148265
"(1, 2, 3, 4, 5, 7, 8, 9)",0111110111,0.19733613739922884,0.11733613739922884
"(1, 2, 3, 4, 6, 7, 8, 9)",0111101111,0.194006309148265,0.114006309148265
"(1, 2, 3, 5, 6, 7, 8, 9)",0111011111,0.194006309148265,0.114006309148265
"(1, 2, 4, 5, 6, 7, 8, 9)",0110111111,0.194006309148265,0.114006309148265
"(1, 3, 4, 5, 6, 7, 8, 9)",0101111111,0.21310900806168942,0.1331090080616894
"(2, 3, 4, 5, 6, 7, 8, 9)",0011111111,0.20014020329477744,0.12014020329477744
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",1111111110,0.18822292323869616,0.09822292323869616
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",1111111101,0.24938661058534872,0.15938661058534873
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",1111111011,0.18822292323869616,0.09822292323869616
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",1111110111,0.1936558009113214,0.1036558009113214
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",1111101111,0.18822292323869616,0.09822292323869616
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",1111011111,0.18822292323869616,0.09822292323869616
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",1110111111,0.18822292323869616,0.09822292323869616
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",1101111111,0.1954083420960393,0.1054083420960393
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",1011111111,0.1922537679635471,0.1022537679635471
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0111111111,0.194006309148265,0.104006309148265
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",1111111111,0.18822292323869616,0.08822292323869615
